agent,ipsource,ipdestination,tcpsourceport,tcpdestinationport,bytes,rate(bytes)
67.58.50.67,67.58.50.67,10.244.16.16,128.114.109.72,10.244.71.128,TCP:58616,TCP:6808,rook,rook-ceph-osd-115-7c7f686474-8sf2x,osd,rook,rook-ceph-osd-14-5cc67cd9d-f4sgc,osd,359900000,5998340
67.58.50.67,67.58.50.67,10.244.16.47,198.17.101.70,10.244.12.19,TCP:51098,TCP:6808,rook,rook-ceph-osd-97-7655cfc58f-b4cvd,osd,rook,rook-ceph-osd-18-7c97d86bf8-6vgw2,osd,359900000,5998340
67.58.50.67,67.58.50.67,10.244.16.30,171.66.4.11,10.244.90.177,TCP:6802,TCP:47052,rook,rook-ceph-osd-131-6bd859cbdb-8md2s,osd,rook,rook-ceph-osd-161-665fd8cf95-9zjh4,osd,359900000,5998340
67.58.50.67,67.58.50.67,10.244.16.14,198.17.101.46,10.244.1.35,TCP:45034,TCP:6808,rook,rook-ceph-osd-99-8497b6d69f-x7nqb,osd,rook,rook-ceph-osd-127-5f7d8f5d9f-vrbfv,osd,359893000,5998220
67.58.50.67,67.58.50.67,10.244.16.59,67.58.53.218,10.244.42.105,TCP:6800,TCP:43022,rook,rook-ceph-osd-96-67f8644c44-tbpgz,osd,rook,rook-ceph-rgw-nautiluss3-d-7954cf7686-8gcbr,rgw,359886000,5998110
67.58.51.237,10.244.158.219,10.244.179.251,TCP:45586,TCP:6802,359880000,5998000
67.58.50.67,67.58.50.67,10.244.16.29,198.17.101.70,10.244.12.50,TCP:6802,TCP:41222,rook,rook-ceph-osd-136-57bb5f7857-tk8v5,osd,rook,rook-ceph-osd-19-7b8c6d855-ncwjs,osd,359873000,5997880
67.58.50.67,67.58.50.67,10.244.16.21,199.109.80.20,10.244.7.218,TCP:8080,TCP:46730,rook,rook-ceph-rgw-nautiluss3-b-55cf5f9f9d-qbwjw,rgw,braingeneers,dp-train-caf34-wnr-v14-run7.1-szhighwshuff-ch-9-sz-65536-mx6mh,dp-container,359866000,5997770
67.58.51.236,10.244.158.219,10.244.149.211,TCP:6802,TCP:33218,359440000,5990670
67.58.51.234,10.244.56.177,10.244.43.101,TCP:6802,TCP:53776,359440000,5990670
67.58.51.41,67.58.51.41,10.244.211.192,192.154.2.254,10.244.33.15,TCP:49120,TCP:6801,_,_,_,rook,rook-ceph-osd-142-7f97ff6d58-whh6n,osd,359415000,5990250
128.114.109.67,128.111.68.131,10.244.87.59,128.114.109.67,10.244.106.20,TCP:6800,TCP:56150,rook,rook-ceph-osd-62-5854db5cff-dx5x9,osd,rook,rook-ceph-rgw-nautiluss3-q-68fcdcf88d-nzr7b,rgw,359403000,5990040
128.114.109.67,128.114.109.67,10.244.106.35,67.58.53.218,10.244.42.107,TCP:44428,TCP:6808,rook,rook-ceph-osd-12-76cfff7fb6-jv6lh,osd,rook,rook-ceph-osd-184-58dd957888-gbmlm,osd,359399000,5989980
128.114.109.67,128.114.109.67,10.244.106.35,67.58.50.67,10.244.16.40,TCP:50188,TCP:6802,rook,rook-ceph-osd-12-76cfff7fb6-jv6lh,osd,rook,rook-ceph-osd-119-86749779d4-dcl9f,osd,359397000,5989940
128.114.109.67,128.114.109.67,10.244.106.23,67.58.50.67,10.244.16.40,TCP:38518,TCP:6802,rook,rook-ceph-osd-9-5fcbbb57d-s9gtg,osd,rook,rook-ceph-osd-119-86749779d4-dcl9f,osd,359391000,5989850
128.114.109.67,128.114.109.67,10.244.106.46,128.111.68.131,10.244.87.42,TCP:34400,TCP:6802,rook,rook-ceph-osd-6-764bfdcb9c-t8j2w,osd,rook,rook-ceph-osd-66-65c56bb879-b4m5d,osd,359381000,5989690
128.114.109.67,128.114.109.67,10.244.106.36,128.111.68.131,10.244.87.24,TCP:40358,TCP:6802,rook,rook-ceph-osd-10-c4885cd44-zkvbr,osd,rook,rook-ceph-osd-67-5dcfdd885b-drxwf,osd,359374000,5989570
67.58.51.243,10.244.56.177,10.244.213.2,TCP:58886,TCP:6802,359360000,5989330
67.58.51.243,10.244.213.2,10.244.1.231,TCP:6802,TCP:34374,359360000,5989330
128.114.109.67,128.114.109.67,10.244.106.20,199.109.80.23,10.244.231.36,TCP:8080,TCP:37634,rook,rook-ceph-rgw-nautiluss3-q-68fcdcf88d-nzr7b,rgw,braingeneers,dp-train-caf34-wnr-v14-run7.1-szhighwshuff-ch-14-sz-65536-ffk47,dp-container,359354000,5989240
67.58.51.46,67.58.51.46,10.244.138.239,199.109.80.20,10.244.7.218,TCP:8080,TCP:46506,rook,rook-ceph-rgw-nautiluss3-u-cd988dc6-8l5m6,rgw,braingeneers,dp-train-caf34-wnr-v14-run7.1-szhighwshuff-ch-9-sz-65536-mx6mh,dp-container,359293000,5988210
67.58.51.46,67.58.51.46,10.244.138.239,199.109.80.21,10.244.145.199,TCP:8080,TCP:49924,rook,rook-ceph-rgw-nautiluss3-u-cd988dc6-8l5m6,rgw,braingeneers,dp-train-caf34-wnr-v14-run7.1-szhighwshuff-ch-90-sz-65536-j7kj4,dp-container,359292000,5988190
68.181.11.162,68.181.11.162,10.244.182.244,67.58.50.67,10.244.16.16,TCP:6802,TCP:40738,rook,rook-ceph-osd-129-6d67747cff-znc6d,osd,rook,rook-ceph-osd-115-7c7f686474-8sf2x,osd,359200000,5986670
68.181.11.162,68.181.11.162,10.244.182.195,67.58.50.67,10.244.16.59,TCP:6802,TCP:56338,rook,rook-ceph-osd-143-94b8bcdbc-8hjq5,osd,rook,rook-ceph-osd-96-67f8644c44-tbpgz,osd,359200000,5986670
192.154.2.254,192.154.2.254,10.244.33.60,67.58.51.46,10.244.138.239,TCP:6800,TCP:34652,rook,rook-ceph-osd-116-54d747fb55-tv8zz,osd,rook,rook-ceph-rgw-nautiluss3-u-cd988dc6-8l5m6,rgw,359200000,5986670
128.114.109.74,67.58.50.67,10.244.16.51,128.114.109.74,10.244.107.25,TCP:6802,TCP:38776,rook,rook-ceph-osd-101-fc95488bf-6mx2b,osd,rook,rook-ceph-osd-108-565446cc56-lskcj,osd,359200000,5986670
192.154.2.254,192.154.2.254,10.244.33.0,128.114.109.70,10.244.10.42,TCP:6802,TCP:34632,rook,rook-ceph-osd-91-6bccf75487-z8d9d,osd,rook,rook-ceph-osd-23-659c96c44b-r7mgs,osd,359200000,5986670
138.23.104.66,138.23.104.66,10.244.15.39,128.114.109.70,10.244.10.36,TCP:6808,TCP:36458,rook,rook-ceph-osd-198-55b5b69c8f-x8w2x,osd,rook,rook-ceph-osd-11-5bbb9d98df-nnms4,osd,359200000,5986670
171.66.4.11,171.66.4.11,10.244.90.150,67.58.51.61,10.244.211.0,TCP:6801,TCP:39432,rook,rook-ceph-osd-160-77cc4c4c46-zscdf,osd,_,_,_,359200000,5986670
171.66.4.11,171.66.4.11,10.244.90.183,67.58.53.208,10.244.122.173,TCP:6800,TCP:49176,rook,rook-ceph-osd-156-844d86c665-58qsq,osd,rook,rook-ceph-rgw-nautiluss3-j-55947d56db-cv8hn,rgw,359200000,5986670
171.66.4.11,171.66.4.11,10.244.90.177,128.114.109.70,10.244.10.36,TCP:6802,TCP:58190,rook,rook-ceph-osd-161-665fd8cf95-9zjh4,osd,rook,rook-ceph-osd-11-5bbb9d98df-nnms4,osd,359200000,5986670
192.154.2.254,192.154.2.254,10.244.33.43,68.181.11.162,10.244.182.244,TCP:54004,TCP:6802,rook,rook-ceph-osd-87-6c9f587d7b-xncl9,osd,rook,rook-ceph-osd-129-6d67747cff-znc6d,osd,359200000,5986670
138.23.104.66,192.154.2.254,10.244.33.62,138.23.104.66,10.244.15.18,TCP:40046,TCP:6808,rook,rook-ceph-osd-95-7b6c58c7ff-mw4kz,osd,rook,rook-ceph-osd-196-bf948bd49-7d8p9,osd,359200000,5986670
171.66.4.11,171.66.4.11,10.244.90.166,198.17.101.70,10.244.12.30,TCP:32812,TCP:6808,rook,rook-ceph-osd-158-6ddc98767c-jh4jn,osd,rook,rook-ceph-osd-20-649757c79f-tt8nz,osd,359200000,5986670
128.114.109.70,138.23.104.66,10.244.15.56,128.114.109.70,10.244.10.42,TCP:46062,TCP:6802,rook,rook-ceph-osd-193-8486644844-lctrg,osd,rook,rook-ceph-osd-23-659c96c44b-r7mgs,osd,359200000,5986670
68.181.11.162,68.181.11.162,10.244.182.206,128.114.109.76,10.244.11.19,TCP:6800,TCP:58296,rook,rook-ceph-osd-111-575c498b5d-5fpwx,osd,rook,rook-ceph-rgw-nautiluss3-i-587579b8c6-2r56t,rgw,359200000,5986670
138.23.104.66,138.23.104.66,10.244.15.58,67.58.51.61,10.244.211.0,TCP:6801,TCP:54248,rook,rook-ceph-osd-201-869c946664-wd54h,osd,_,_,_,359200000,5986670
171.66.4.10,171.66.4.10,10.244.88.58,198.17.101.70,10.244.12.50,TCP:6802,TCP:53744,rook,rook-ceph-osd-175-85dc474b86-j97mg,osd,rook,rook-ceph-osd-19-7b8c6d855-ncwjs,osd,359200000,5986670
169.236.28.35,169.236.28.35,10.244.16.110,67.58.53.218,10.244.42.65,TCP:8080,TCP:48760,seaweedfs,clu-fiona2.ucmerced.edu-sdl-volume-569db966fb-bpn4r,volume,seaweedfs,seaweed-filer-7d98bbf87b-k9msl,filer,359200000,5986670
171.66.4.11,171.66.4.11,10.244.90.177,138.23.104.66,10.244.15.12,TCP:59782,TCP:6802,rook,rook-ceph-osd-161-665fd8cf95-9zjh4,osd,rook,rook-ceph-osd-195-6559b6fcf6-gnqb8,osd,359200000,5986670
68.181.11.162,68.181.11.162,10.244.182.201,128.111.68.131,10.244.87.30,TCP:35976,TCP:6802,rook,rook-ceph-osd-147-56f946db45-kj5ht,osd,rook,rook-ceph-osd-35-74db696bf-vxj7b,osd,359200000,5986670
192.154.2.254,67.58.50.67,10.244.16.29,192.154.2.254,10.244.33.39,TCP:6802,TCP:56120,rook,rook-ceph-osd-136-57bb5f7857-tk8v5,osd,rook,rook-ceph-osd-89-59868c847b-5sjcj,osd,359200000,5986670
171.66.4.10,171.66.4.10,10.244.88.58,192.154.2.253,10.244.90.95,TCP:6802,TCP:53224,rook,rook-ceph-osd-175-85dc474b86-j97mg,osd,rook,rook-ceph-osd-82-78965c5475-mkwj5,osd,359200000,5986670
68.181.11.162,68.181.11.162,10.244.182.195,138.23.104.66,10.244.15.56,TCP:6802,TCP:56994,rook,rook-ceph-osd-143-94b8bcdbc-8hjq5,osd,rook,rook-ceph-osd-193-8486644844-lctrg,osd,359200000,5986670
171.66.4.10,171.66.4.10,10.244.88.8,67.58.53.218,10.244.42.113,TCP:6808,TCP:51082,rook,rook-ceph-osd-178-6786b5846c-dhz7c,osd,rook,rook-ceph-osd-204-6b466cd87-t97xm,osd,359200000,5986670
192.154.2.254,192.154.2.254,10.244.33.4,67.58.50.67,10.244.16.54,TCP:48254,TCP:6802,rook,rook-ceph-osd-85-7848dbbdcb-6vqmc,osd,rook,rook-ceph-osd-121-5c8b44c67-ndmd5,osd,359200000,5986670
192.154.2.254,192.154.2.254,10.244.33.43,67.58.51.16,10.244.236.35,TCP:6800,TCP:36910,rook,rook-ceph-osd-87-6c9f587d7b-xncl9,osd,rook,rook-ceph-rgw-nautiluss3-o-6d8db494fb-sf2c6,rgw,359200000,5986670
192.154.2.254,192.154.2.254,10.244.33.15,128.114.109.74,10.244.107.25,TCP:41604,TCP:6802,rook,rook-ceph-osd-142-7f97ff6d58-whh6n,osd,rook,rook-ceph-osd-108-565446cc56-lskcj,osd,359200000,5986670
192.154.2.254,192.154.2.254,10.244.33.58,138.23.104.118,10.244.91.213,TCP:8080,TCP:38422,rook,rook-ceph-rgw-nautiluss3-f-574f6f6d58-nbvhs,rgw,braingeneers,dp-train-caf34-wnr-v14-run7.1-szhighwshuff-ch-195-sz-65536jrsp7,dp-container,359200000,5986670
192.154.2.254,192.154.2.254,10.244.33.24,130.191.49.222,10.244.18.32,TCP:6800,TCP:32816,rook,rook-ceph-osd-92-9d858bdd4-5kjkp,osd,rook,rook-ceph-rgw-nautiluss3-a-7dd9568ddd-j6lmd,rgw,359200000,5986670
138.23.104.66,138.23.104.66,10.244.15.18,128.114.109.70,10.244.10.36,TCP:6808,TCP:54256,rook,rook-ceph-osd-196-bf948bd49-7d8p9,osd,rook,rook-ceph-osd-11-5bbb9d98df-nnms4,osd,359200000,5986670
128.114.109.70,128.114.109.70,10.244.10.55,199.109.80.22,10.244.219.185,TCP:8080,TCP:40560,rook,rook-ceph-rgw-nautiluss3-h-5cfc94b6bb-knf6d,rgw,braingeneers,dp-train-caf34-wnr-v14-run7.1-szhighwshuff-ch-76-sz-65536-2mgpm,dp-container,359200000,5986670
171.66.4.11,171.66.4.11,10.244.90.158,128.114.109.72,10.244.71.128,TCP:53070,TCP:6808,rook,rook-ceph-osd-164-6c6d786bf6-gx49x,osd,rook,rook-ceph-osd-14-5cc67cd9d-f4sgc,osd,359200000,5986670
192.154.2.254,192.154.2.254,10.244.33.39,67.58.53.218,10.244.42.111,TCP:6808,TCP:43484,rook,rook-ceph-osd-89-59868c847b-5sjcj,osd,rook,rook-ceph-osd-183-86b56868b5-d7ntm,osd,359200000,5986670
68.181.11.162,68.181.11.162,10.244.182.226,128.114.109.70,10.244.10.57,TCP:6802,TCP:38914,rook,rook-ceph-osd-114-6c5c45fd7f-279nq,osd,rook,rook-ceph-osd-21-9dc6c8746-pz65z,osd,359200000,5986670
138.23.104.66,138.23.104.66,10.244.15.46,198.17.101.70,10.244.12.30,TCP:33720,TCP:6808,rook,rook-ceph-osd-194-6bc9b78765-hlhxf,osd,rook,rook-ceph-osd-20-649757c79f-tt8nz,osd,359200000,5986670
171.66.4.11,171.66.4.11,10.244.90.180,67.58.51.61,10.244.211.0,TCP:6801,TCP:47126,rook,rook-ceph-osd-157-54fd7df776-sd2pp,osd,_,_,_,359200000,5986670
169.236.28.35,169.236.28.35,10.244.16.117,67.58.53.218,10.244.42.65,TCP:8080,TCP:47960,seaweedfs,clu-fiona2.ucmerced.edu-sdb-volume-799d86b6b6-fzk8d,volume,seaweedfs,seaweed-filer-7d98bbf87b-k9msl,filer,359200000,5986670
68.181.11.162,68.181.11.162,10.244.182.213,199.109.80.21,10.244.145.199,TCP:8080,TCP:49866,rook,rook-ceph-rgw-nautiluss3-n-7658fd76cd-s9lft,rgw,braingeneers,dp-train-caf34-wnr-v14-run7.1-szhighwshuff-ch-90-sz-65536-j7kj4,dp-container,359200000,5986670
138.23.104.66,138.23.104.66,10.244.15.17,198.17.101.70,10.244.12.48,TCP:6800,TCP:45742,rook,rook-ceph-osd-199-6fd6958d86-ncvrs,osd,rook,rook-ceph-rgw-nautiluss3-g-86c4bd56dd-99kvv,rgw,359200000,5986670
192.154.2.254,192.154.2.254,10.244.33.15,128.114.109.70,10.244.10.4,TCP:38782,TCP:6802,rook,rook-ceph-osd-142-7f97ff6d58-whh6n,osd,rook,rook-ceph-osd-0-bcf7cc59f-7w4n5,osd,359200000,5986670
138.23.104.66,138.23.104.66,10.244.15.46,128.114.109.72,10.244.71.150,TCP:6800,TCP:46076,rook,rook-ceph-osd-194-6bc9b78765-hlhxf,osd,rook,rook-ceph-rgw-nautiluss3-l-cbb499558-wn9sd,rgw,359200000,5986670
171.66.4.10,171.66.4.10,10.244.88.35,67.58.51.61,10.244.211.0,TCP:6801,TCP:38372,rook,rook-ceph-osd-176-7df759dfff-qdk85,osd,_,_,_,359200000,5986670
128.114.109.70,128.114.109.70,10.244.10.30,67.58.53.218,10.244.42.105,TCP:6800,TCP:49544,rook,rook-ceph-osd-4-689c4cb6cf-lljbg,osd,rook,rook-ceph-rgw-nautiluss3-d-7954cf7686-8gcbr,rgw,359200000,5986670
138.23.104.66,138.23.104.66,10.244.15.62,67.58.53.218,10.244.42.110,TCP:58116,TCP:6808,rook,rook-ceph-osd-191-6759ffcdc6-jmcm4,osd,rook,rook-ceph-osd-206-678f9c95dc-k6z2p,osd,359200000,5986670
138.23.104.66,138.23.104.66,10.244.15.60,67.58.53.139,10.244.154.43,TCP:6800,TCP:58804,rook,rook-ceph-osd-190-7755b4f485-hncxq,osd,rook,rook-ceph-rgw-nautiluss3-m-5bc8f7c444-ntmbs,rgw,359200000,5986670
198.48.92.50,198.48.92.50,10.244.80.41,67.58.53.144,10.244.113.220,TCP:8080,TCP:41086,rook,rook-ceph-rgw-nautiluss3-c-65dc7bc85b-qb4sk,rgw,braingeneers,dp-train-caf34-wnr-v14-run7.1-szhighwshuff-ch-90-sz-16384-fr9n6,dp-container,359200000,5986670
128.114.109.70,128.114.109.70,10.244.10.55,138.23.104.118,10.244.91.213,TCP:8080,TCP:38436,rook,rook-ceph-rgw-nautiluss3-h-5cfc94b6bb-knf6d,rgw,braingeneers,dp-train-caf34-wnr-v14-run7.1-szhighwshuff-ch-195-sz-65536jrsp7,dp-container,359200000,5986670
171.66.4.11,171.66.4.11,10.244.90.154,128.114.109.67,10.244.106.20,TCP:6800,TCP:52148,rook,rook-ceph-osd-155-6498948ddb-8n98g,osd,rook,rook-ceph-rgw-nautiluss3-q-68fcdcf88d-nzr7b,rgw,359200000,5986670
68.181.11.162,128.114.109.72,10.244.71.166,68.181.11.162,10.244.182.232,TCP:41210,TCP:6802,rook,rook-ceph-osd-40-597d9686d5-rq978,osd,rook,rook-ceph-osd-146-6b5c8648bd-zwljr,osd,359200000,5986670
171.66.4.10,171.66.4.10,10.244.88.48,198.17.101.46,10.244.1.59,TCP:6802,TCP:52484,rook,rook-ceph-osd-177-7d8858cc48-lhlkj,osd,rook,rook-ceph-osd-124-5f5dcc8576-bqrtv,osd,359200000,5986670
128.114.109.70,128.114.109.70,10.244.10.46,138.23.104.66,10.244.15.56,TCP:50360,TCP:6808,rook,rook-ceph-osd-2-6f5fcb9569-mlcft,osd,rook,rook-ceph-osd-193-8486644844-lctrg,osd,359200000,5986670
192.154.2.254,192.154.2.254,10.244.33.39,171.66.4.10,10.244.88.8,TCP:35760,TCP:6808,rook,rook-ceph-osd-89-59868c847b-5sjcj,osd,rook,rook-ceph-osd-178-6786b5846c-dhz7c,osd,359200000,5986670
171.66.4.10,171.66.4.10,10.244.88.16,138.23.104.66,10.244.15.47,TCP:6808,TCP:46002,rook,rook-ceph-osd-174-68cc86bf75-9klmr,osd,rook,rook-ceph-osd-192-5f4554f579-zjvzf,osd,359200000,5986670
171.66.4.10,171.66.4.10,10.244.88.13,68.181.11.162,10.244.182.244,TCP:51230,TCP:6802,rook,rook-ceph-osd-182-59868476db-5b6f4,osd,rook,rook-ceph-osd-129-6d67747cff-znc6d,osd,359200000,5986670
128.114.109.74,128.114.109.74,10.244.107.23,130.191.49.222,10.244.18.0,TCP:6802,TCP:41000,rook,rook-ceph-osd-41-5d99445cfd-b9fnq,osd,rook,rook-ceph-osd-57-77f86c8899-kmkt2,osd,359200000,5986670
192.154.2.254,192.154.2.254,10.244.33.62,67.58.51.19,10.244.38.50,TCP:6800,TCP:39460,rook,rook-ceph-osd-95-7b6c58c7ff-mw4kz,osd,rook,rook-ceph-rgw-nautiluss3-x-6db589d5c4-xswlr,rgw,359200000,5986670
192.154.2.254,192.154.2.254,10.244.33.60,171.66.4.10,10.244.88.56,TCP:55282,TCP:6802,rook,rook-ceph-osd-116-54d747fb55-tv8zz,osd,rook,rook-ceph-osd-181-66749dbb67-twmd2,osd,359200000,5986670
171.66.4.10,171.66.4.10,10.244.88.8,198.17.101.70,10.244.12.1,TCP:6801,TCP:44164,rook,rook-ceph-osd-178-6786b5846c-dhz7c,osd,_,_,_,359200000,5986670
68.181.11.162,68.181.11.162,10.244.182.204,67.58.50.67,10.244.16.48,TCP:6802,TCP:45730,rook,rook-ceph-osd-110-857c5c4d8c-5r7cb,osd,rook,rook-ceph-osd-134-5db89676f5-bs4vj,osd,359200000,5986670
138.23.104.66,138.23.104.66,10.244.15.54,198.17.101.46,10.244.1.35,TCP:39384,TCP:6808,rook,rook-ceph-osd-189-b558c6f5f-7sr7n,osd,rook,rook-ceph-osd-127-5f7d8f5d9f-vrbfv,osd,359200000,5986670
192.154.2.254,192.154.2.254,10.244.33.43,171.66.4.10,10.244.88.13,TCP:58136,TCP:6802,rook,rook-ceph-osd-87-6c9f587d7b-xncl9,osd,rook,rook-ceph-osd-182-59868476db-5b6f4,osd,359200000,5986670
68.181.11.162,68.181.11.162,10.244.182.204,128.114.109.70,10.244.10.20,TCP:6802,TCP:42040,rook,rook-ceph-osd-110-857c5c4d8c-5r7cb,osd,rook,rook-ceph-osd-22-65b9849987-62gq9,osd,359200000,5986670
68.181.11.162,68.181.11.162,10.244.182.227,198.17.101.70,10.244.12.1,TCP:6801,TCP:55596,rook,rook-ceph-osd-113-6895f46b4-f9dc8,osd,_,_,_,359200000,5986670
138.23.104.66,192.154.2.253,10.244.90.106,138.23.104.66,10.244.15.41,TCP:6808,TCP:37300,rook,rook-ceph-osd-76-7d7c8cbcd8-lzh66,osd,rook,rook-ceph-osd-187-ccb5cc8bc-b5g6g,osd,359200000,5986670
138.23.104.66,138.23.104.66,10.244.15.42,198.17.101.70,10.244.12.1,TCP:6801,TCP:44382,rook,rook-ceph-osd-188-645c7cbf8b-fbkjr,osd,_,_,_,359200000,5986670
171.66.4.11,171.66.4.11,10.244.90.129,67.58.51.61,10.244.211.0,TCP:6801,TCP:49354,rook,rook-ceph-osd-153-9b6f75c64-66bnw,osd,_,_,_,359200000,5986670
138.23.104.66,138.23.104.66,10.244.15.39,198.17.101.46,10.244.1.25,TCP:6808,TCP:56602,rook,rook-ceph-osd-198-55b5b69c8f-x8w2x,osd,rook,rook-ceph-osd-135-6785dc699d-vftgl,osd,359200000,5986670
171.66.4.10,171.66.4.10,10.244.88.62,130.191.49.222,10.244.18.32,TCP:6800,TCP:57562,rook,rook-ceph-osd-151-755f69fbfb-smzjb,osd,rook,rook-ceph-rgw-nautiluss3-a-7dd9568ddd-j6lmd,rgw,359200000,5986670
171.66.4.10,171.66.4.10,10.244.88.16,198.17.101.70,10.244.12.1,TCP:6801,TCP:53284,rook,rook-ceph-osd-174-68cc86bf75-9klmr,osd,_,_,_,359200000,5986670
192.154.2.254,192.154.2.254,10.244.33.12,171.66.4.10,10.244.88.58,TCP:49806,TCP:6802,rook,rook-ceph-osd-86-64cdd8bc79-rhzs4,osd,rook,rook-ceph-osd-175-85dc474b86-j97mg,osd,359200000,5986670
171.66.4.10,171.66.4.10,10.244.88.48,130.191.49.222,10.244.18.45,TCP:6802,TCP:60092,rook,rook-ceph-osd-177-7d8858cc48-lhlkj,osd,rook,rook-ceph-osd-52-554d87457d-64nfv,osd,359200000,5986670
128.114.109.74,128.114.109.74,10.244.107.23,198.17.101.46,10.244.1.28,TCP:54640,TCP:6808,rook,rook-ceph-osd-41-5d99445cfd-b9fnq,osd,rook,rook-ceph-osd-122-6976b49fcd-zj7wl,osd,359200000,5986670
128.114.109.74,128.114.109.74,10.244.107.24,67.58.51.46,10.244.138.239,TCP:6800,TCP:60026,rook,rook-ceph-osd-103-6dd7ff7f6c-lnmw5,osd,rook,rook-ceph-rgw-nautiluss3-u-cd988dc6-8l5m6,rgw,359200000,5986670
68.181.11.162,68.181.11.162,10.244.182.252,67.58.51.61,10.244.211.0,TCP:6801,TCP:39764,rook,rook-ceph-osd-145-7b576756fc-sdgbw,osd,_,_,_,359200000,5986670
171.66.4.10,171.66.4.10,10.244.88.62,128.114.109.70,10.244.10.10,TCP:6802,TCP:51356,rook,rook-ceph-osd-151-755f69fbfb-smzjb,osd,rook,rook-ceph-osd-25-f9b4c6df4-fnk2t,osd,359200000,5986670
138.23.104.66,138.23.104.66,10.244.15.41,192.154.2.254,10.244.33.34,TCP:59308,TCP:6808,rook,rook-ceph-osd-187-ccb5cc8bc-b5g6g,osd,rook,rook-ceph-osd-90-84d5cb9b74-v6qf8,osd,359200000,5986670
192.154.2.254,192.154.2.254,10.244.33.29,130.191.49.222,10.244.18.50,TCP:6808,TCP:33150,rook,rook-ceph-osd-117-7558b7fd5d-kscn2,osd,rook,rook-ceph-osd-56-554bbcb548-qcbd8,osd,359200000,5986670
171.66.4.10,171.66.4.10,10.244.88.25,128.111.68.131,10.244.87.30,TCP:6802,TCP:52352,rook,rook-ceph-osd-150-76bbfd9447-2m72p,osd,rook,rook-ceph-osd-35-74db696bf-vxj7b,osd,359200000,5986670
171.66.4.11,171.66.4.11,10.244.90.140,198.17.101.70,10.244.12.48,TCP:6800,TCP:49756,rook,rook-ceph-osd-159-68ffd769cd-8v2qb,osd,rook,rook-ceph-rgw-nautiluss3-g-86c4bd56dd-99kvv,rgw,359200000,5986670
171.66.4.11,171.66.4.11,10.244.90.130,198.17.101.70,10.244.12.1,TCP:6801,TCP:39630,rook,rook-ceph-osd-154-667659789c-r4qwm,osd,_,_,_,359200000,5986670
121200000000,2020000000
